���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575141934-2688,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LONG KNIT COAT,https://www.zara.com/us/en/long-knit-coat-p09598175.html,LONG KNIT COAT Details,69.90 USD,Chalk pink
1575141601-2527,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,SEQUIN COAT,https://www.zara.com/us/en/sequin-coat-p07656013.html,SEQUIN COAT Details,129.00 USD,champagne
1575141862-2653,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,OVERSIZED BOUCL� COAT,https://www.zara.com/us/en/oversized-boucl%C3%A9-coat-p01255241.html,OVERSIZED BOUCL� COAT Details,129.00 USD,Beige / Green
1575141667-2559,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,OVERSIZED COAT WITH POCKETS,https://www.zara.com/us/en/oversized-coat-with-pockets-p01255235.html,OVERSIZED COAT WITH POCKETS Details,119.00 USD,Gray
1575141681-2566,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,PATCH POCKET COAT,https://www.zara.com/us/en/patch-pocket-coat-p07522243.html,PATCH POCKET COAT Details,199.00 USD,Black
1575141872-2658,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BUTTONED TWEED COAT,https://www.zara.com/us/en/buttoned-tweed-coat-p08566679.html,BUTTONED TWEED COAT Details,169.00 USD,Black
1575141638-2545,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,IRIDESCENT EFFECT TRENCH COAT,https://www.zara.com/us/en/iridescent-effect-trench-coat-p07857202.html,IRIDESCENT EFFECT TRENCH COAT Details,119.00 USD,Ice
1575141837-2641,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,SORONA �� DUPONT䋢 PUFFER COAT,https://www.zara.com/us/en/sorona-%C2%AE-dupont%E2%84%A2-puffer-coat-p01255279.html,SORONA �� DUPONT䋢 PUFFER COAT Details,149.00 USD,Hunter green
1575141876-2660,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,FLEECE COAT,https://www.zara.com/us/en/fleece-coat-p04360241.html,FLEECE COAT Details,149.00 USD,taupe brown
1575141742-2595,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,LONG PLAID JACKET,https://www.zara.com/us/en/long-plaid-jacket-p07969113.html,LONG PLAID JACKET Details,119.00 USD,Multicolored
1575141965-2703,https://www.zara.com/us/en/woman-outerwear-l1184.html?v1=1281618,BELTED COAT,https://www.zara.com/us/en/belted-coat-p07522042.html,BELTED COAT Details,219.00 USD,Wine
