���web-scraper-order,web-scraper-start-url,productlink,productlink-href,productname,productprice,color
1575145424-3786,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUFFLED BLOUSE,https://www.zara.com/us/en/ruffled-blouse-p03440247.html,RUFFLED BLOUSE Details,69.90 USD,Ecru
1575143976-3107,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUFFLED WRAP TOP,https://www.zara.com/us/en/ruffled-wrap-top-p07756890.html,RUFFLED WRAP TOP Details,39.90 USD,Sky blue
1575145148-3653,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,SATIN BLOUSE,https://www.zara.com/us/en/satin-blouse-p08462686.html,SATIN BLOUSE Details,39.90 USD,Ecru
1575145240-3697,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,SEQUIN TOP,https://www.zara.com/us/en/sequin-top-p05039803.html,SEQUIN TOP Details,29.90 USD,Pink
1575144052-3143,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,OFF-THE-SHOULDER TOP,https://www.zara.com/us/en/off-the-shoulder-top-p07669648.html,OFF-THE-SHOULDER TOP Details,69.90 USD,White
1575145461-3804,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,GATHERED POPLIN SHIRT,https://www.zara.com/us/en/gathered-poplin-shirt-p07891262.html,GATHERED POPLIN SHIRT Details,39.90 USD,White
1575144134-3183,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUFFLED BLOUSE,https://www.zara.com/us/en/ruffled-blouse-p07692379.html,RUFFLED BLOUSE Details,39.90 USD,Sea green
1575143880-3064,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,PLEATED CONTRASTING BLOUSE,https://www.zara.com/us/en/pleated-contrasting-blouse-p07521237.html,PLEATED CONTRASTING BLOUSE Details,39.90 USD,Black
1575143863-3056,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,ANIMAL PRINT BLOUSE,https://www.zara.com/us/en/animal-print-blouse-p08420757.html,ANIMAL PRINT BLOUSE Details,39.90 USD,Blue / Black
1575144394-3306,https://www.zara.com/us/en/woman-shirts-l1217.html?v1=1281626,RUFFLED SEQUIN TOP,https://www.zara.com/us/en/ruffled-sequin-top-p07901804.html,RUFFLED SEQUIN TOP Details,35.90 USD,Soft gold
